run_id,optimizer,seed,assigned_demands,fuel_decisions,speed_decisions,shore_power_decisions
DE_seed_1028,DE,1028,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.801317762436994, 'CPS_Triton': 15.64298088316695, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}"
DE_seed_1029,DE,1029,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.153804929403954, 'CPS_Triton': 17.15779547986596, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}"
DE_seed_1030,DE,1030,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 22.0, 'CPS_Triton': 18.0, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}"
PSO_seed_1001,PSO,1001,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 17.54315371500752, 'CPS_Triton': 17.253116211130173, 'OSS_Ceto': 4.0}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}"
PSO_seed_1002,PSO,1002,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 18.531870866157714, 'CPS_Triton': 6.0, 'OSS_Ceto': 9.690053988643884}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}"
PSO_seed_1003,PSO,1003,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 15.894524576347917, 'CPS_Triton': 13.789056057164283, 'OSS_Ceto': 7.5679077943073985}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}"
PSO_seed_1004,PSO,1004,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 18.602605314742952, 'CPS_Triton': 7.738506482510871, 'OSS_Ceto': 12.260521987876427}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
PSO_seed_1005,PSO,1005,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.13546304816815, 'CPS_Triton': 9.500930162611352, 'OSS_Ceto': 11.964531730585383}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': False}"
PSO_seed_1006,PSO,1006,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.239110482647547, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.628285362645682}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}"
PSO_seed_1007,PSO,1007,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.145230843486758, 'CPS_Triton': 15.942446508948247, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}"
PSO_seed_1008,PSO,1008,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.136687041822395, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.628288102845966}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': True}"
PSO_seed_1009,PSO,1009,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 16.32396092335763, 'CPS_Triton': 10.933995514157003, 'OSS_Ceto': 8.935610595749717}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}"
PSO_seed_1010,PSO,1010,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 15.909226361138126, 'CPS_Triton': 10.502171925202713, 'OSS_Ceto': 13.8546665020162}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}"
PSO_seed_1011,PSO,1011,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.135036858545657, 'CPS_Triton': 18.0, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
PSO_seed_1012,PSO,1012,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 11.42324128586976, 'CPS_Triton': 9.863301536180582, 'OSS_Ceto': 4.494662425801231}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}"
PSO_seed_1013,PSO,1013,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.255605666996047, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.65031315771523}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
PSO_seed_1014,PSO,1014,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.13512250493251, 'CPS_Triton': 6.0, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
PSO_seed_1015,PSO,1015,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.201736462636344, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.638512979150763}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
PSO_seed_1016,PSO,1016,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.7804484810141, 'CPS_Triton': 9.20200436070387, 'OSS_Ceto': 11.028476976611895}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}"
PSO_seed_1017,PSO,1017,"{'CPS_Poseidon': 'UNASSIGNED', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 11.323805078232688, 'CPS_Triton': 6.0, 'OSS_Ceto': 11.094703163077615}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': True}"
PSO_seed_1018,PSO,1018,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 8.0, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.626597913126677}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
PSO_seed_1019,PSO,1019,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.259557331256385, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.67198072372809}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
PSO_seed_1020,PSO,1020,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 8.0, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.628636724292665}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
PSO_seed_1021,PSO,1021,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 9.467017819978327, 'CPS_Triton': 16.864473607852467, 'OSS_Ceto': 13.236390101969281}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}"
PSO_seed_1022,PSO,1022,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.348977137527694, 'CPS_Triton': 18.0, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
PSO_seed_1023,PSO,1023,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.13556926546756, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.942179415943256}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
PSO_seed_1024,PSO,1024,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.23235541245312, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.639113460787602}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}"
PSO_seed_1025,PSO,1025,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 11.47062184674475, 'CPS_Triton': 9.24100006364298, 'OSS_Ceto': 4.51718759712333}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
PSO_seed_1026,PSO,1026,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 13.21003778873408, 'CPS_Triton': 6.729033990333451, 'OSS_Ceto': 4.300778090136659}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': True}"
PSO_seed_1027,PSO,1027,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.22641313710543, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.631338650451296}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}"
PSO_seed_1028,PSO,1028,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.208868843280843, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.644685113999248}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}"
PSO_seed_1029,PSO,1029,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 11.517056726690381, 'CPS_Triton': 6.527274991544188, 'OSS_Ceto': 9.298995577019788}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
PSO_seed_1030,PSO,1030,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.348923904074283, 'CPS_Triton': 18.0, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}"
GA_seed_1001,GA,1001,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.136924056032317, 'CPS_Triton': 15.604444778327679, 'OSS_Ceto': 4.698620680900214}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1002,GA,1002,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.172697619119255, 'CPS_Triton': 17.91649599326123, 'OSS_Ceto': 12.327963461703913}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}"
GA_seed_1003,GA,1003,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.13680739863274, 'CPS_Triton': 17.990243700274107, 'OSS_Ceto': 11.677115138223945}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1004,GA,1004,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.23885726954936, 'CPS_Triton': 15.638222357753861, 'OSS_Ceto': 11.642699406950381}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1005,GA,1005,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.23585324350976, 'CPS_Triton': 15.648741935368637, 'OSS_Ceto': 11.643740705861479}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}"
GA_seed_1006,GA,1006,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.16787573029481, 'CPS_Triton': 15.861971946738088, 'OSS_Ceto': 11.650899524918604}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1007,GA,1007,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.139959882531173, 'CPS_Triton': 17.99780431949109, 'OSS_Ceto': 11.65755290464098}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1008,GA,1008,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.13684395929463, 'CPS_Triton': 15.605542172823286, 'OSS_Ceto': 5.943035829463284}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1009,GA,1009,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.16397678733684, 'CPS_Triton': 15.610685171005576, 'OSS_Ceto': 11.899400895419895}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}"
GA_seed_1010,GA,1010,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 11.081052148637557, 'CPS_Triton': 15.809034946809946, 'OSS_Ceto': 14.999852736688505}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1011,GA,1011,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.301359138686788, 'CPS_Triton': 15.613331637942105, 'OSS_Ceto': 11.63024802745988}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1012,GA,1012,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 11.42324128586976, 'CPS_Triton': 9.863301536180582, 'OSS_Ceto': 4.494662425801231}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}"
GA_seed_1013,GA,1013,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.14608083112507, 'CPS_Triton': 9.056205781886309, 'OSS_Ceto': 11.644120433245401}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1014,GA,1014,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.136746103751857, 'CPS_Triton': 6.49569853189406, 'OSS_Ceto': 11.637147508533209}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1015,GA,1015,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 8.767187792162607, 'CPS_Triton': 11.566369589577377, 'OSS_Ceto': 10.977219162098002}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}"
GA_seed_1016,GA,1016,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.169636068095727, 'CPS_Triton': 6.829193703853482, 'OSS_Ceto': 11.62797289603322}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1017,GA,1017,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.14443929516336, 'CPS_Triton': 15.73185532075495, 'OSS_Ceto': 11.6291102900315}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1018,GA,1018,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.20473149132207, 'CPS_Triton': 15.81163198357065, 'OSS_Ceto': 12.194056236876184}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1019,GA,1019,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 20.529403091908655, 'CPS_Triton': 12.624546086763852, 'OSS_Ceto': 4.864319888061031}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1020,GA,1020,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.205690387833435, 'CPS_Triton': 15.85969101697652, 'OSS_Ceto': 11.668717019305474}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}"
GA_seed_1021,GA,1021,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 20.073881049724754, 'CPS_Triton': 17.006632025073138, 'OSS_Ceto': 13.054464805547536}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1022,GA,1022,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.161739118540904, 'CPS_Triton': 15.638725145813247, 'OSS_Ceto': 11.6808541485592}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1023,GA,1023,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 17.70285588313067, 'CPS_Triton': 10.061127209677405, 'OSS_Ceto': 10.93738248782893}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}"
GA_seed_1024,GA,1024,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.13679845160796, 'CPS_Triton': 15.669256878393556, 'OSS_Ceto': 11.62666719626952}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
