observation_id,timestamp,vessel_id,vessel_type,stw_kn,shaft_power_kw_observed,R_calm,R_wave,R_wind,R_total,P_E,P_D,P_B,SFC,F_physics,F_observed,error,abs_error,percentage_error_pct
89,2026-03-02T06:45:00+00:00,VESSEL_HM_03,bulk_handymax,13.672530801916464,1727.1019032506415,459639.08264833153,155083.7486515464,1701.031083671143,616423.8623835491,4335.772227139342,6072.510122043896,6196.438900044793,177.7781461107407,1276.0914201384405,322.3801610243564,953.7112591140841,953.7112591140841,295.8343516188111
90,2026-03-02T06:50:00+00:00,VESSEL_FE_01,container_feeder,13.202267590022345,1464.9526337575098,154225.14192588805,186120.5237423077,-4883.084660236958,335462.5810079588,2278.4039319478456,3191.041921495582,3256.1652260159,195.07874544245246,809.7086272445214,294.3732278729498,515.3353993715716,515.3353993715716,175.0619114024826
91,2026-03-02T06:50:00+00:00,VESSEL_HM_03,bulk_handymax,13.966903789481524,1941.867192709664,480593.10258197505,117816.68957287891,12058.985400157988,610468.7775550119,4386.334066108001,6143.325022560225,6268.699002612475,177.44480248939925,1286.8480563840646,362.5473460487082,924.3007103353564,924.3007103353564,254.9462078288601
92,2026-03-02T06:50:00+00:00,VESSEL_FE_02,container_feeder,15.35773463452063,1933.3108342668147,208102.82173854054,0.0,10665.641190822389,218768.46292936293,1728.422777908587,2420.7601931492813,2470.163462397226,200.93918997006776,670.8526452277565,390.3991281351802,280.4535170925763,280.4535170925763,71.83763919561471
93,2026-03-02T06:55:00+00:00,VESSEL_HM_03,bulk_handymax,12.966682830378543,1682.490935148406,411706.56675524317,85455.69780922696,15927.744727656209,513090.00929212634,3422.6347282422525,4793.606061963938,4891.43475710606,184.55651529333355,1077.246153556188,323.32417590571515,753.9219776504727,753.9219776504727,233.17834972857847
94,2026-03-02T06:55:00+00:00,VESSEL_FE_02,container_feeder,12.240780364392585,1134.5201465132125,132999.91461732783,78868.85069705601,6491.7278088195335,218360.49312320337,1375.0588268623794,1925.8526986868058,1965.1558149865366,204.97958432281263,577.3168220854984,244.6276486720943,332.6891734134041,332.6891734134041,135.9981895829567
95,2026-03-02T06:55:00+00:00,VESSEL_FE_01,container_feeder,14.581938778725217,2039.5487305954064,187682.7870453493,58289.64198114687,-2536.9821285517305,243435.44689794446,1826.1531363718013,2557.637445898881,2609.834128468246,199.85971892965685,696.1007153686896,389.2511376020323,306.8495777666573,306.8495777666573,78.8307465604322
96,2026-03-02T07:00:00+00:00,VESSEL_HM_03,bulk_handymax,15.00357227386105,2241.6457245138204,559093.3346180217,101126.11060416306,-11703.97449602154,648515.4707261632,5005.565191817779,7010.595506747589,7153.668884436315,173.7197170126582,1417.2333342065351,418.076744678299,999.156589528236,999.156589528236,238.98879864678082
97,2026-03-02T07:00:00+00:00,VESSEL_FE_02,container_feeder,12.683859273221309,1332.79660076276,142571.8053674191,56624.30273234901,-11437.305770452213,187758.8023293159,1225.1515889559287,1715.8985839718887,1750.9169224202947,206.75864324190707,536.5172073089155,278.3288447040575,258.18836260485807,258.18836260485807,92.7637819498678
98,2026-03-02T07:00:00+00:00,VESSEL_FE_01,container_feeder,14.884543820486162,1822.806750816516,195507.58326724483,52437.24890671129,12247.022673562265,260191.85484751838,1992.3577911756456,2790.417074475694,2847.364361709892,198.06172006526933,738.4538831328089,368.4803721379891,369.9735109948198,369.9735109948198,100.4052153031021
99,2026-03-02T07:05:00+00:00,VESSEL_HM_03,bulk_handymax,12.010257644937209,1256.1114752446829,351763.5940168955,21608.145055279663,14041.453313305054,387413.1923854802,2393.6730812984683,3352.4833071407115,3420.9013338170525,193.9165436871477,837.8693629485563,247.9381614978201,589.9312014507361,589.9312014507361,237.93481321588445
100,2026-03-02T07:05:00+00:00,VESSEL_FE_02,container_feeder,14.59812434472937,1621.9465215867851,188096.81596784224,0.0,-6768.850843049823,181327.96512479242,1361.7580549760323,1907.2241666330983,1946.147108809284,205.13586872216848,573.724577826729,328.73961192967687,244.98496589705218,244.98496589705218,74.52249653122385
101,2026-03-02T07:05:00+00:00,VESSEL_FE_01,container_feeder,13.405925753444269,1713.1875583175915,158938.73217607083,0.0,-5900.7138064095525,153038.01836966127,1055.4417018654133,1478.2096664781698,1508.37721069201,208.81945255930708,489.47850338964014,352.03241461339286,137.44608877624728,137.44608877624728,39.04358890563887
102,2026-03-02T07:10:00+00:00,VESSEL_FE_02,container_feeder,15.897164951475489,2288.183455620797,223004.3015158774,0.0,-1377.3281584440047,221626.9733574334,1812.5099631295252,2538.529360125385,2590.336081760597,200.0094247542845,692.5916296332043,456.3538301241152,236.23779950908914,236.23779950908914,51.76636721660455
103,2026-03-02T07:10:00+00:00,VESSEL_HM_03,bulk_handymax,12.758674921470725,1324.2097494673435,398188.5659706585,0.0,25.18351830955712,398213.74948896805,2613.725228222589,3660.6795913481637,3735.3873381103713,191.76144654696915,890.8032793692773,249.82200926961343,640.9812700996639,640.9812700996639,256.5751800546535
104,2026-03-02T07:10:00+00:00,VESSEL_FE_01,container_feeder,15.696747143336385,2074.516035044878,217399.65832666366,0.0,-17839.73148968221,199559.92683698144,1611.46584383235,2256.95496335063,2303.0152687251325,202.252661610046,640.2909678282333,401.9643839324945,238.3265838957388,238.3265838957388,59.29047284342563
105,2026-03-02T07:15:00+00:00,VESSEL_HM_03,bulk_handymax,13.93541789594787,1774.5964020570516,478324.2488620562,97514.79084016479,14725.399051176993,590564.4387533979,4233.751810174799,5929.624383998317,6050.637126528895,178.46415827012842,1254.3218617839677,338.9632575549018,915.3586042290659,915.3586042290659,270.0465563235288
106,2026-03-02T07:15:00+00:00,VESSEL_FE_01,container_feeder,12.66323380117222,1132.3381005020187,142118.33479292097,2189.125949181988,249.36519128977883,144556.82593339274,941.7190058125041,1318.9341818102296,1345.8512059288057,208.89151873767258,455.63690240139636,221.6166438853285,234.02025851606786,234.02025851606786,105.59687865192895
107,2026-03-02T07:15:00+00:00,VESSEL_FE_02,container_feeder,16.149693038682084,2503.365747355762,230182.12058434484,320.0184374203855,1841.1557209651817,232343.29474273042,1930.3342744642653,2703.549404011576,2758.723881644465,198.72712159818087,722.7332562833652,489.3563992160696,233.37685706729565,233.37685706729565,47.69057019406644
108,2026-03-02T07:20:00+00:00,VESSEL_FE_01,container_feeder,14.94814820772478,1957.889105588197,197174.96998419001,176187.8246711263,-3566.8697021739863,369795.9249531423,2843.7251738515006,3982.808366738796,4064.0901701416287,189.59811613844528,945.0438400756263,395.3874654129029,549.6563746627235,549.6563746627235,139.0171471644195
109,2026-03-02T07:20:00+00:00,VESSEL_FE_02,container_feeder,15.723623819947262,2306.8499720258887,218146.5563735998,126738.50212832872,3814.6747623503106,348699.73326427885,2820.605617633016,3950.4280359005825,4031.0490162250844,189.8114524860221,939.6392688120337,458.9814612997587,480.65780751227504,480.65780751227504,104.7227062616282
110,2026-03-02T07:20:00+00:00,VESSEL_HM_03,bulk_handymax,15.089981224385031,2210.4964951211,565977.4334951267,0.0,1351.4870674788976,567328.9205626056,4404.146214646085,6168.272009308243,6294.155111539023,177.32842011710318,1290.6325819012043,409.245828693349,881.3867532078552,881.3867532078552,215.36853680878565
111,2026-03-02T07:25:00+00:00,VESSEL_FE_02,container_feeder,14.7895619559894,1784.8726020650915,193032.34980166826,80543.79675601458,338.25488612551123,273914.40144380834,2084.0507184073426,2918.838541186754,2978.406674680361,197.09016348994098,761.5146584522838,370.8034651767866,390.71119327549724,390.71119327549724,105.3688085382965
112,2026-03-02T07:25:00+00:00,VESSEL_HM_03,bulk_handymax,13.377935372221396,1487.2443971421233,439241.8897020072,37715.61763958149,4280.4313010176775,481237.9386426064,3311.9750601949913,4638.620532485982,4733.286257638757,185.4755792698684,1052.409010485656,289.05372111674234,763.3552893689136,763.3552893689136,264.08768806702597
113,2026-03-02T07:25:00+00:00,VESSEL_FE_01,container_feeder,14.2275030896805,1672.8558932211256,178742.82381995764,8197.021900798525,7146.935175471377,194086.78089622754,1420.5703696837918,1989.5943552994281,2030.1983217341103,204.44712889693471,589.5682179699143,345.64972714886693,243.91849082104733,243.91849082104733,70.56811322636882
114,2026-03-02T07:30:00+00:00,VESSEL_FE_02,container_feeder,12.856691507878256,1186.5829967129728,146402.16809657568,10543.214244653062,-386.1536242028979,156559.22871702584,1035.4902232172528,1450.2664190717826,1479.8636929303905,208.89151873767258,483.63097434097,248.24727677753185,235.38369756343815,235.38369756343815,94.81823954684447
115,2026-03-02T07:30:00+00:00,VESSEL_FE_01,container_feeder,13.574968108815392,1340.5809574362163,162909.75888316374,0.0,1972.070141648821,164881.82902481256,1151.4622932711873,1612.69228749466,1645.6043749945509,207.64736520150072,516.2054126316808,271.8869619787621,244.31845065291873,244.31845065291873,89.86030403032095
116,2026-03-02T07:30:00+00:00,VESSEL_HM_03,bulk_handymax,15.135177291608692,2270.6802714077826,569599.5537552414,75094.66004289014,11410.70941471476,656104.9232128463,5108.564905412617,7154.852808701144,7300.870212960351,173.1642033859736,1438.7493744516623,416.194915265209,1022.5544591864534,1022.5544591864534,245.69124265606615
117,2026-03-02T07:35:00+00:00,VESSEL_FE_02,container_feeder,13.893996372760236,1461.3856819138298,170550.0559062924,80376.78282596801,2316.5166350055542,253243.35536726596,1810.1032437456295,2535.158604685755,2586.896535393628,200.03586684341326,691.9720908916869,299.30371507380266,392.6683758178842,392.6683758178842,131.19395317931807
118,2026-03-02T07:35:00+00:00,VESSEL_FE_01,container_feeder,14.66596027163868,1687.0592572604764,189837.586003641,0.0,-16613.550338967405,173224.03566467357,1306.9433487179936,1830.4528693529319,1867.8090503601345,205.7831600537139,558.863648760035,333.3375422192363,225.52610654079865,225.52610654079865,67.65697768074081
119,2026-03-02T07:35:00+00:00,VESSEL_HM_03,bulk_handymax,15.14467022568564,2144.417010031624,570362.2136478496,0.0,2840.2019481407915,573202.4155959904,4465.868587109794,6254.717909117358,6382.36521338506,176.92936367923477,1303.727815972702,394.96095325139765,908.7668627213044,908.7668627213044,230.0903051909698
120,2026-03-02T07:40:00+00:00,VESSEL_HM_03,bulk_handymax,12.801694065657172,1774.9340643085975,400962.00425616046,271749.9328281128,-5187.187993991904,667524.7490902813,4396.154254964575,6157.07878846579,6282.733457618154,177.38057096714417,1288.934847946688,335.19865135684813,953.7361965898399,953.7361965898399,284.5286497213572
121,2026-03-02T07:40:00+00:00,VESSEL_FE_02,container_feeder,15.415057635610024,2150.534251881578,209658.6902208125,1135.7997833408583,-1961.9503617285138,208832.53964242485,1656.080445818142,2319.4404003055206,2366.7759186791027,201.7488413593876,651.9942993508091,434.27919693522335,217.71510241558576,217.71510241558576,50.13251934516677
122,2026-03-02T07:40:00+00:00,VESSEL_FE_01,container_feeder,15.737572857698186,2157.362549189896,218534.7707252874,157271.84136930513,603.9268797101614,376410.5389743027,3047.4573386949473,4268.1475331862,4355.252584883878,187.75799486945448,992.2334924878054,422.2255089852581,570.0079835025473,570.0079835025473,135.0008399237785
123,2026-03-02T07:45:00+00:00,VESSEL_FE_02,container_feeder,15.230621843657165,1954.2425569559675,204675.98014641742,11958.43373825137,13338.747947537628,229973.16183220642,1801.909180309398,2523.682325363302,2575.1860462890836,200.12596803702323,689.8616003890373,393.6602052114159,296.2013951776214,296.2013951776214,75.24291032123654
124,2026-03-02T07:45:00+00:00,VESSEL_HM_03,bulk_handymax,13.811476713864051,2250.2042855474374,469457.6079819165,46110.86075770786,4028.494551813639,519596.963291438,3691.8566207778413,5170.667536103419,5276.1913633708355,182.40866447404352,1136.9230201019568,410.54099577894266,726.3820243230141,726.3820243230141,176.9328841191142
125,2026-03-02T07:45:00+00:00,VESSEL_FE_01,container_feeder,14.886186471685797,1777.0219451044863,195550.54578300208,0.0,1261.1826567524313,196811.72843975452,1507.2057305193316,2110.932395685338,2154.012648658508,203.4434162690216,612.7196919297708,353.1716181114924,259.54807381827834,259.54807381827834,73.49063755636837
126,2026-03-02T07:50:00+00:00,VESSEL_FE_02,container_feeder,12.690315207995663,1588.283666467534,142713.90434823348,13658.264717716673,-2964.3597938467524,153407.8092721034,1001.5162121800047,1402.6837705602304,1431.3099699594188,208.89151873767258,473.48851340919555,327.4861050026083,146.00240840658722,146.00240840658722,44.58277959775556
127,2026-03-02T07:50:00+00:00,VESSEL_FE_01,container_feeder,15.22457038412426,2008.1814054394044,204513.63655546342,2735.435358801487,9863.083351380194,217112.1552656451,1700.4634096369907,2381.60141405741,2430.2055245483775,201.25104043676163,663.581390290527,401.547206862968,262.034183427559,262.034183427559,65.25613401090867
128,2026-03-02T07:50:00+00:00,VESSEL_HM_03,bulk_handymax,15.01562949213723,2161.269450551999,560050.7011075682,0.0,-679.492933954759,559371.2081736134,4320.975050598994,6051.785785152652,6175.291617502707,177.87653412664892,1272.939470142729,402.2289656995004,870.7105044432287,870.7105044432287,216.47135803086948
129,2026-03-02T07:55:00+00:00,VESSEL_HM_03,bulk_handymax,13.63782724594346,1626.380747466884,457206.70880792366,0.0,-21585.230746676913,435621.47806124674,3056.2760308101374,4280.498642591228,4367.8557577461515,187.6799590048743,994.2589895530018,309.69654398844784,684.562445564554,684.562445564554,221.04297217798114
130,2026-03-02T07:55:00+00:00,VESSEL_FE_02,container_feeder,18.45439071041337,3322.112687298742,301873.20538440865,0.0,6982.37970322069,308855.5850876293,2932.1978884027158,4106.719731656464,4190.530338424964,188.79023868099347,965.6312227911933,651.6316721965771,313.99955059461615,313.99955059461615,48.18666188157475
131,2026-03-02T07:55:00+00:00,VESSEL_FE_01,container_feeder,14.198075993633642,1762.2769813567083,178011.41502497575,72095.16127182687,2303.857922062839,252410.43421886544,1843.6348403673378,2582.121625164338,2634.8179848615696,199.66836194665996,700.589791064909,358.9621624538333,341.62762861107575,341.62762861107575,95.1709300712197
132,2026-03-02T08:00:00+00:00,VESSEL_HM_03,bulk_handymax,13.489250524323497,1754.6760214922367,446882.4381667053,71187.7869059134,251.64490512213203,518321.8699777408,3596.875955430932,5037.641394160969,5140.4504022050705,183.15215977041825,1115.984593356574,332.0906253013903,783.8939680551837,783.8939680551837,236.0482074264389
133,2026-03-02T08:00:00+00:00,VESSEL_FE_02,container_feeder,13.506399375062612,1332.157471121109,161292.56030466632,0.0,-4673.801631885964,156618.75867278036,1088.231947034109,1524.1343795995922,1555.2391628567268,208.41740783529673,498.63891488653593,267.89453154115034,230.7443833453856,230.7443833453856,86.13254702063291
134,2026-03-02T08:00:00+00:00,VESSEL_FE_01,container_feeder,14.969646881322058,1842.2108512964328,197740.34772192014,0.0,7700.695781866062,205441.0435037862,1582.110725022574,2215.8413515722323,2261.062603645135,202.58603175689012,632.55970042637,362.7935821390813,269.7661182872887,269.7661182872887,74.3580183245553
135,2026-03-02T08:05:00+00:00,VESSEL_HM_03,bulk_handymax,13.179197758344175,1491.907132117636,425800.18774757837,42884.52760263506,4602.710518753679,473287.42586896714,3208.869442751732,4494.214905814751,4585.9335773619905,186.35089558437062,1029.0928292318436,282.30740818869526,746.7854210431483,746.7854210431483,264.52916196375344
136,2026-03-02T08:05:00+00:00,VESSEL_FE_01,container_feeder,15.751891667749204,2030.823747777811,218933.68376715385,0.0,-8006.031241279675,210927.65252587417,1709.2450938449415,2393.9006916595818,2442.7558078159,201.15294703373283,665.8675296259349,408.0980432008002,257.76948642513474,257.76948642513474,63.16361735121138
137,2026-03-02T08:05:00+00:00,VESSEL_FE_02,container_feeder,12.833464412121698,1100.8783102660773,145884.22856403366,0.0,16173.097281557417,162057.32584559108,1069.918470991223,1498.485253489108,1529.0665851929673,208.64172289442115,493.5270867549499,227.6144799843694,265.9126067705805,265.9126067705805,116.82587451766737
138,2026-03-02T08:10:00+00:00,VESSEL_FE_02,container_feeder,14.721631921401425,1857.1968776519263,191272.87004886713,0.0,13200.7897254105,204473.65977427762,1548.5721043696803,2168.868493514958,2213.13111583159,202.96872920422973,623.6964101426768,375.24243305138543,248.45397709129134,248.45397709129134,66.21158888426358
139,2026-03-02T08:10:00+00:00,VESSEL_HM_03,bulk_handymax,13.366539451520795,1781.992888736247,438464.22924765915,49599.60998329963,5358.139344814623,493421.9785757734,3392.9353251288285,4752.010259284073,4848.990060493952,184.8011065292747,1070.5987287287371,337.6074029550033,732.9913257737338,732.9913257737338,217.11352279541921
140,2026-03-02T08:10:00+00:00,VESSEL_FE_01,container_feeder,14.464361813965878,1571.3370895289252,184690.34422390832,24144.708280865812,-14595.035893416769,194240.01661135737,1445.3601935132353,2024.313996517136,2065.626527058302,204.15860574535088,596.2154317548343,317.4211237018349,278.7943080529994,278.7943080529994,87.8310506880068
141,2026-03-02T08:15:00+00:00,VESSEL_HM_03,bulk_handymax,13.96587287128701,1791.5519619466145,480518.7098379468,0.0,6275.0329579517465,486793.7427958986,3497.4472903724427,4898.385560745717,4998.3526130058335,183.94712898788978,1093.9326128315402,337.9014680330174,756.0311447985227,756.0311447985227,223.7430778858435
142,2026-03-02T08:15:00+00:00,VESSEL_FE_02,container_feeder,13.953423221163566,1511.6441427403608,171994.4468922308,0.0,-8916.964997527002,163077.4818947038,1170.6117262477655,1639.5122216355257,1672.9716547301284,207.41551557438692,521.5002783071848,303.60449620340694,217.89578210377783,217.89578210377783,71.76961633591667
143,2026-03-02T08:15:00+00:00,VESSEL_FE_01,container_feeder,15.330764138794892,1931.9249567890845,207373.0442457156,0.0,7368.958671939482,214742.00291765507,1693.631443270265,2372.0328337118553,2420.4416670529135,201.3274469636298,661.8013413521551,384.6457680681645,277.1555732839906,277.1555732839906,72.05475694584396
144,2026-03-02T08:20:00+00:00,VESSEL_FE_02,container_feeder,12.710371517874226,1153.1107262855576,143155.83990133437,0.0,-7019.288991828162,136136.55090950622,890.1661892458311,1246.7313574871582,1272.174854578733,208.89151873767258,440.2465374728293,241.5345042306972,198.7120332421321,198.7120332421321,82.27066102834566
145,2026-03-02T08:20:00+00:00,VESSEL_FE_01,container_feeder,14.690457488110724,1716.10181671216,190468.41326723498,0.0,-9010.144712616207,181458.2685546188,1371.3559327660023,1920.6665725014036,1959.8638494912282,205.02306279719747,576.3172890881972,336.83240920408326,239.48487988411392,239.48487988411392,71.09912031624384
146,2026-03-02T08:20:00+00:00,VESSEL_HM_03,bulk_handymax,11.831211901835903,1001.2507121799624,341159.43418515596,5990.875641280235,4913.7468776540445,352064.05670409027,2142.8364642927377,3001.171518617279,3062.419916956407,196.47490579775553,776.1886646971803,193.7847407299428,582.4039239672376,582.4039239672376,300.5416844347265
147,2026-03-02T08:25:00+00:00,VESSEL_FE_01,container_feeder,17.009318018874353,2788.3815415255385,255600.62753936794,13898.5178112328,-4431.450948845644,265067.69440175506,2319.4328728486666,3248.505424157796,3314.801453222241,194.66244635932532,819.7673600796882,542.198163735541,277.56919634414714,277.56919634414714,51.19331176479831
148,2026-03-02T08:25:00+00:00,VESSEL_FE_02,container_feeder,14.553141809188622,1845.738031625478,186947.40922833997,24119.122715879283,-607.2611203683605,210459.2708238509,1575.66151983031,2206.8088513029547,2251.845766635668,202.65947084233457,630.8578714849357,366.11772961166287,264.7401418732728,264.7401418732728,72.3101124204173
149,2026-03-02T08:25:00+00:00,VESSEL_HM_03,bulk_handymax,13.826813669709646,1712.461487324357,470549.24034423305,0.0,5446.9124228279825,475996.152767061,3385.818387959366,4742.042560167179,4838.8189389461,184.85994426664192,1069.0037993699475,315.43808167013015,753.5657176998174,753.5657176998174,238.8949722588853
150,2026-03-02T08:30:00+00:00,VESSEL_HM_03,bulk_handymax,12.42263550596163,1250.3196718025015,376919.85401760344,0.0,4440.781072864239,381360.6350904677,2437.1805931998997,3413.418197758963,3483.079793631595,193.48383125790355,848.4196230488291,235.6092746797276,612.8103483691015,612.8103483691015,260.0960209236743
151,2026-03-02T08:30:00+00:00,VESSEL_FE_02,container_feeder,14.78905545696847,1820.1014826244684,193019.19755900398,0.0,9660.978123260178,202680.17568226415,1542.0193231822998,2159.69092882675,2203.7662539048474,203.04372705871512,621.9609137590629,361.4514757902069,260.509437968856,260.509437968856,72.07314270866623
152,2026-03-02T08:30:00+00:00,VESSEL_FE_01,container_feeder,14.855077707991192,1950.6003048238983,194737.81088819794,79094.42312610477,3858.5930560560078,277690.82707035873,2122.1426236260604,2972.1885484958825,3032.84545764886,196.69081046075414,771.0328310671711,384.08902048910267,386.9438105780684,386.9438105780684,100.74326261274807
153,2026-03-02T08:35:00+00:00,VESSEL_HM_03,bulk_handymax,12.836863250734512,1319.9101242617353,403237.96888988715,0.0,590.250300329437,403828.21919021657,2666.819886143861,3735.0418573443426,3811.2672013717784,191.25395626752,903.4199306549915,250.26213402392412,653.1577966310674,653.1577966310674,260.989461781153
154,2026-03-02T08:35:00+00:00,VESSEL_FE_02,container_feeder,14.135198864939625,1478.3193908996946,176454.14619190927,5181.547842071849,-6806.475909773996,174829.21812420714,1271.3175566319344,1780.5568020055102,1816.89469592399,206.2066311897987,549.1557344730998,302.47818176509463,246.67755270800512,246.67755270800512,81.55218048076458
155,2026-03-02T08:35:00+00:00,VESSEL_FE_01,container_feeder,13.651031378202768,1359.1156917504954,164714.0094155997,0.0,-952.7642518337158,163761.24516376597,1150.0446530737017,1610.706797021991,1643.578364308154,207.66455424523588,515.8129683911667,279.2403606024344,236.57260778873228,236.57260778873228,84.72006241445523
156,2026-03-02T08:40:00+00:00,VESSEL_FE_01,container_feeder,15.177867715420174,2053.7806689624563,203263.17057572908,132426.62359869093,-7960.917500465587,327728.8766739544,2558.96048199208,3583.9782660953497,3657.1206796891324,192.28998957705173,877.7276973794436,402.6131748169558,475.1145225624878,475.1145225624878,118.00769380646673
157,2026-03-02T08:40:00+00:00,VESSEL_FE_02,container_feeder,14.222486703436942,1587.7871821103429,178618.0248550461,0.0,-3023.16704592845,175594.85780911765,1284.7701462318767,1799.3979639101913,1836.1203713369298,206.046468016185,552.8261173665404,322.21212660574054,230.61399076079988,230.61399076079988,71.57210164314507
158,2026-03-02T08:40:00+00:00,VESSEL_HM_03,bulk_handymax,12.446996049261454,1560.6914131664828,378438.26596745773,0.0,7837.001927899584,386275.26789535733,2473.429638207993,3464.187168358533,3534.884865671973,193.12580044420397,857.1774691610023,294.7684210355497,562.4090481254525,562.4090481254525,190.79691309864728
159,2026-03-02T08:45:00+00:00,VESSEL_HM_03,bulk_handymax,13.90535624956439,1755.8835367189347,476164.2306775115,0.0,15791.112850387608,491955.34352789907,3519.2158772189064,4928.873777617516,5029.46303838522,183.7716243613451,1098.772592229398,333.40863712136417,765.3639551080339,765.3639551080339,229.55732692354744
160,2026-03-02T08:45:00+00:00,VESSEL_FE_01,container_feeder,14.64566343273594,1744.090951518082,189315.80433214532,0.0,3841.1759882122146,193156.98032035754,1455.31686843897,2038.2589193823108,2079.8560401860314,204.04302035492537,598.8801083429929,348.7488120067182,250.13129633627472,250.13129633627472,71.72247982638468
161,2026-03-02T08:45:00+00:00,VESSEL_FE_02,container_feeder,12.837108054167178,1206.707946226795,145965.41264539663,0.0,-13108.248136348731,132857.1645090479,877.3851559472755,1228.8307506264362,1253.9089292106491,208.89151873767258,436.4309405815413,250.8025912970428,185.62834928449848,185.62834928449848,74.01372861600383
162,2026-03-02T08:50:00+00:00,VESSEL_HM_03,bulk_handymax,12.85236505768141,1334.1328286080818,404243.62890802237,0.0,345.4107805019968,404589.0396885244,2675.0707498767933,3746.5976889030717,3823.058866227624,191.17552884680296,905.3753005635249,249.11926399139784,656.2560365721271,656.2560365721271,263.4304654154677
163,2026-03-02T08:50:00+00:00,VESSEL_FE_02,container_feeder,14.557175488305422,1779.590275964874,187050.31930028365,65031.6649562319,-281.3200405698161,251800.66421594573,1885.6978037975184,2641.0333386519865,2694.931978216313,199.21009344688383,711.3576512134672,368.58699267232726,342.77065854113994,342.77065854113994,92.99586403089977
164,2026-03-02T08:50:00+00:00,VESSEL_FE_01,container_feeder,15.08395030729365,1836.9471535579055,200761.55749269665,0.0,5018.332233900675,205779.88972659732,1596.8206105625588,2236.4434321604463,2282.0851348575984,202.41879394775592,636.436920683977,359.12846566416835,277.3084550198086,277.3084550198086,77.21706340012823
165,2026-03-02T08:55:00+00:00,VESSEL_FE_01,container_feeder,15.365603398946192,1982.8370217005008,208316.00990593387,0.0,-3557.294668516316,204758.71523741755,1618.5649134569844,2266.897637894936,2313.160854994833,202.17226431806654,642.1569677862201,402.0931765513256,240.0637912348945,240.0637912348945,59.70352277396861
166,2026-03-02T08:55:00+00:00,VESSEL_HM_03,bulk_handymax,12.659118503420846,1273.964958790894,391814.4770060077,0.0,-1534.7029231538618,390279.7740828538,2541.6609510078893,3559.749231103486,3632.397174595394,192.45802422656521,873.5839834287874,249.74087517055196,623.8431082582355,623.8431082582355,249.79615684945577
167,2026-03-02T08:55:00+00:00,VESSEL_FE_02,container_feeder,15.48938432697414,2140.6225965823783,211685.8174901688,0.0,7230.21212292414,218916.02961309292,1744.4150505443959,2443.1583340957923,2493.0187082610128,200.7614225673638,675.0019823575326,427.3012256452513,247.7007567122813,247.7007567122813,57.968651116841016
168,2026-03-02T09:00:00+00:00,VESSEL_HM_03,bulk_handymax,12.308290800829496,1257.5102783831685,369841.15779373934,47121.93234472957,-4158.431833505849,412804.658304963,2613.8486944558235,3660.8525132434497,3735.563789023928,191.76026079454542,890.8326863978887,248.81715936053632,642.0155270373523,642.0155270373523,258.0270302447554
169,2026-03-02T09:00:00+00:00,VESSEL_FE_02,container_feeder,15.330088257497088,1932.307916264018,207354.77455410766,0.0,3276.5587294491793,210631.33328355683,1661.1380961585319,2326.523944199624,2374.004024693494,201.69194319373412,653.3174848901764,374.1847537864412,279.1327311037352,279.1327311037352,74.59756932348047
170,2026-03-02T09:00:00+00:00,VESSEL_FE_01,container_feeder,14.83736661864762,1964.8560676667437,194275.94230804907,6318.978147707459,5612.001102748727,206206.92155850527,1573.9762430119977,2204.4485196246465,2249.4372649231086,202.67867342067197,630.4129607976404,398.8835625920282,231.52939820561215,231.52939820561215,58.04435677947871
171,2026-03-02T09:05:00+00:00,VESSEL_FE_01,container_feeder,15.96397706834912,2298.9312281138464,224890.74273988258,0.0,-8915.848376172095,215974.89436371048,1773.7094174420254,2484.1868591625002,2534.8845501658166,200.4369344350031,682.5844883818881,460.4733925824816,222.11109579940654,222.11109579940654,48.23538110502687
172,2026-03-02T09:05:00+00:00,VESSEL_HM_03,bulk_handymax,13.143010742160977,1604.9898851355042,423379.9871652786,0.0,-8524.509611264462,414855.4775540141,2804.980186738563,3928.54367890555,4008.718039699541,189.95615823388633,935.9806782642006,300.0317127738388,635.9489654903618,635.9489654903618,211.96058230342283
173,2026-03-02T09:05:00+00:00,VESSEL_FE_02,container_feeder,14.389633723167831,1622.356622797774,182802.29337081398,0.0,-16682.27777070897,166120.015600105,1229.7301161295188,1722.3110870161327,1757.4602928736049,206.70373317301912,537.7736034403216,332.91997987668964,204.85362356363197,204.85362356363197,61.53239094857202
174,2026-03-02T09:10:00+00:00,VESSEL_FE_02,container_feeder,14.486153786349108,1640.5558356810247,185242.95646006434,93989.63644546305,1929.1615201969548,281161.7544257243,2095.3059313852655,2934.6021447972903,2994.491984487031,196.97190431310742,764.3307886347466,330.5727132399844,433.75807539476216,433.75807539476216,131.21411962392332
175,2026-03-02T09:10:00+00:00,VESSEL_HM_03,bulk_handymax,15.275611475446588,2298.2360212159087,580948.619333436,39290.395193044875,21434.31814824009,641673.332674721,5042.555664305027,7062.40289118351,7206.533562432153,173.51811049839608,1424.9640869965021,426.8229607777612,998.141126218741,998.141126218741,233.85366251148204
176,2026-03-02T09:10:00+00:00,VESSEL_FE_01,container_feeder,15.097665403710094,1815.137782316452,201125.79340944,27054.117229711206,-2220.6659876417098,225959.2446515095,1755.0036212398668,2457.98826504183,2508.1512908590103,200.64396431768432,677.7454181064692,361.2353615885722,316.510056517897,316.510056517897,87.61879100816965
